Scientific Name,en,species_code,macaulay_asset_code,wingspan_bird,nn
Patagona gigas,Giant Hummingbird,giahum1,11057,FALSE,Kjempekolibri
Chlorostilbon auriceps,Golden-crowned Emerald,goceme1,159288451,FALSE,Gullkronesmaragd
Chlorostilbon fortificatus,Cozumel Emerald,cozeme1,609053805,FALSE,
Chlorostilbon canivetii,Canivet's Emerald,caneme1,151009451,FALSE,
Chlorostilbon assimilis,Garden Emerald,gareme1,628700691,FALSE,Hagesmaragd
Chlorostilbon gibsoni,Red-billed Emerald,rebeme1,541130961,FALSE,
Chlorostilbon mellisugus,Blue-tailed Emerald,blteme1,305877971,FALSE,
Chlorostilbon olivaresi,Chiribiquete Emerald,chieme1,422060681,FALSE,Chiribiquetesmaragd
†Chlorostilbon bracei,Brace's Emerald,braeme2,,FALSE,
†Chlorostilbon elegans,Caribbean Emerald,,,FALSE,
Chlorostilbon ricordii,Cuban Emerald,cubeme1,89306271,FALSE,
Chlorostilbon swainsonii,Hispaniolan Emerald,hiseme1,163140711,FALSE,Svartbrystsmaragd
Chlorostilbon maugaeus,Puerto Rican Emerald,pureme1,53816,FALSE,Puertoricosmaragd
Chlorostilbon lucidus,Glittering-bellied Emerald,glbeme1,400379251,FALSE,Glansbuksmaragd
Chlorostilbon russatus,Coppery Emerald,copeme1,167298,FALSE,Koparsmaragd
Chlorostilbon stenurus,Narrow-tailed Emerald,nateme2,642973712,FALSE,Smalhalesmaragd
Chlorostilbon poortmani,Short-tailed Emerald,shteme1,265782,FALSE,
Chlorostilbon notatus,Blue-chinned Sapphire,bucsap1,88272,FALSE,Blåstrupesmaragd
Cynanthus sordidus,Dusky Hummingbird,dushum1,330351261,FALSE,Dunkelkolibri
Cynanthus latirostris,Broad-billed Hummingbird,brbhum,121949,FALSE,
Cynanthus doubledayi,Turquoise-crowned Hummingbird,brbhum2,157625291,FALSE,
Cynanthus lawrencei,Tres Marias Hummingbird,brbhum3,,FALSE,
Cyanophaia bicolor,Blue-headed Hummingbird,blhhum1,602427421,FALSE,Blåhovudkolibri
Klais guimeti,Violet-headed Hummingbird,vihhum1,136301011,FALSE,Fioletthovudkolibri
Abeillia abeillei,Emerald-chinned Hummingbird,emchum1,86679,FALSE,Smaragdstrupekolibri
Orthorhyncus cristatus,Antillean Crested Hummingbird,anchum1,204013441,FALSE,Toppkolibri
Stephanoxis lalandi,Green-crowned Plovercrest,plover3,640929511,FALSE,
Stephanoxis loddigesii,Purple-Crowned Plovercrest,plover4,203700671,TRUE,Fiolvipekolibri
Aphantochroa cirrochloris,Sombre Hummingbird,somhum1,24648421,FALSE,Gråsabelveng
Anthocephala floriceps,Blossomcrown,samblo1,632679875,FALSE,
Campylopterus cuvierii,Scaly-breasted Hummingbird,scbhum1,207693221,FALSE,Skjelbrystkolibri
Campylopterus curvipennis,Wedge-tailed Sabrewing,wetsab1,245541241,FALSE,
Campylopterus largipennis,Grey-breasted Sabrewing,gybsab1,114922,FALSE,
Campylopterus rufus,Rufous Sabrewing,rufsab1,104,FALSE,Rustsabelveng
Campylopterus hyperythrus,Rufous-breasted Sabrewing,rubsab1,364592861,FALSE,
Campylopterus hemileucurus,Violet Sabrewing,viosab1,212321211,TRUE,Fiolettsabelveng
Campylopterus ensipennis,White-tailed Sabrewing,whtsab1,390117281,FALSE,Kvithalesabelveng
Campylopterus falcatus,Lazuline Sabrewing,lazsab1,473464091,FALSE,Brunhalesabelveng
Campylopterus phainopeplus,Santa Marta Sabrewing,samsab1,615897668,FALSE,Santamartasabelveng
Campylopterus villaviscensio,Napo Sabrewing,napsab1,203933941,FALSE,Naposabelveng
Campylopterus duidae,Buf-breasted Sabrewing,bubsab1,251698811,FALSE,Yanomamosabelveng
Eupetomena macroura,Swallow-tailed Hummingbird,swthum1,615734079,TRUE,Svalekolibri
Eupherusa eximia,Stripe-tailed Hummingbird,stthum1,338084711,FALSE,Stripehalekolibri
Eupherusa cyanophrys,Oaxaca Hummingbird,blchum2,314995221,FALSE,Blåkronekolibri
Eupherusa poliocerca,White-tailed Hummingbird,whthum1,159540581,FALSE,Kvithalekolibri
Eupherusa nigriventris,Black-bellied Hummingbird,blbhum1,49396831,FALSE,Svartbrystkolibri
Elvira chionura,White-tailed Emerald,whteme1,550101281,FALSE,Kritthalekolibri
Elvira cupreiceps,Coppery-headed Emerald,coheme1,514574641,FALSE,Koparkronekolibri
Microchera albocoronata,Snowcap,snowca1,411448361,TRUE,Snøkronekolibri
Chalybura buffonii,White-vented Plumeleteer,whvplu1,384086621,FALSE,
Chalybura urochrysia,Bronze-tailed Plumeleteer,brtplu1,614945172,FALSE,
Thalurania ridgwayi,Mexican Woodnymph,mexwoo1,321021151,FALSE,Mexicodryade
Thalurania colombica,Crowned Woodnymph,crowoo1,457019911,TRUE,
Thalurania furcata,Fork-tailed Woodnymph,fotwoo1,387922001,FALSE,
Thalurania watertonii,Long-tailed Woodnymph,lotwoo2,297604711,FALSE,Svaledryade
Thalurania glaucopis,Violet-capped Woodnymph,vicwoo2,610870185,FALSE,Fiolettkronedryade
Taphrospilus hypostictus,Many-spotted Hummingbird,mashum1,203931821,FALSE,Ertekolibri
Leucochloris albicollis,White-throated Hummingbird,whthum2,111487911,FALSE,Kvitstrupekolibri
Leucippus fallax,Buffy Hummingbird,bufhum1,385687761,FALSE,Ferskenkolibri
Leucippus baeri,Tumbes Hummingbird,tumhum1,13285,FALSE,Tumbeskolibri
Leucippus taczanowskii,Spot-throated Hummingbird,spthum2,148395101,FALSE,Flekkstrupekolibri
Leucippus chlorocercus,Olive-spotted Hummingbird,olshum1,127581,FALSE,Olivenkolibri
Amazilia chionogaster,White-bellied Hummingbird,whbhum1,183293,FALSE,Kvitbrystkolibri
Amazilia viridicauda,Green-and-white Hummingbird,gawhum1,40116,FALSE,Cuzcokolibri
Amazilia tzacatl,Rufous-tailed Hummingbird,rtlhum,6106,TRUE,Rusthalekolibri
Amazilia castaneiventris,Chestnut-bellied Hummingbird,chbhum1,259282691,FALSE,Kastanjebukkolibri
Amazilia yucatanensis,Buff-bellied Hummingbird,bubhum,23954441,FALSE,Yucatánkolibri
Amazilia rutila,Cinnamon Hummingbird,cinhum1,199442,TRUE,Kanelkolibri
Amazilia amazilia,Amazilia Hummingbird,amahum1,84904151,FALSE,Amaziliakolibri
Amazilia leucogaster,Plain-bellied Emerald,plbeme1,172069741,FALSE,Lysbukkolibri
Amazilia versicolor,Versicolored Emerald,vereme1,90496871,FALSE,Tupikolibri
Amazilia brevirostris,White-chested Emerald,whceme1,221649,FALSE,Svartnebbkolibri
Amazilia franciae,Andean Emerald,andeme1,18035,FALSE,Andeskolibri
Amazilia candida,White-bellied Emerald,whbeme1,207695311,FALSE,Mayakolibri
Amazilia luciae,Honduran Emerald,honeme1,519021121,FALSE,Honduraskolibri
Amazilia boucardi,Mangrove Hummingbird,manhum1,242225651,FALSE,Mangrovekolibri
Amazilia amabilis,Blue-chested Hummingbird,blchum1,203095391,FALSE,
Amazilia decora,Charming Hummingbird,chahum1,48154691,FALSE,Yndekolibri
Amazilia cyanocephala,Azure-crowned Hummingbird,azchum1,166718011,FALSE,Asurkronekolibri
Amazilia beryllina,Berylline Hummingbird,berhum,291644941,FALSE,Beryllkolibri
Amazilia cyanura,Blue-tailed Hummingbird,blthum1,177937741,FALSE,Blåhalekolibri
Amazilia saucerrottei,Steely-vented Hummingbird,stvhum2,387654421,FALSE,
Amazilia cyanifrons,Indigo-capped Hummingbird,inchum1,469509331,FALSE,
Amazilia violiceps,Violet-crowned Hummingbird,vichum,245428751,FALSE,Fioletthettekolibri
Amazilia viridifrons,Green-fronted Hummingbird,grfhum1,47719331,FALSE,Zapotekkolibri
Amazilia wagneri,Cinnamon-sided Hummingbird,,,FALSE,
Amazilia fimbriata,Glittering-throated Emerald,glteme1,315889311,FALSE,
Amazilia lactea,Sapphire-spangled Emerald,saseme1,494469371,FALSE,Fiolstrupekolibri
Amazilia bartletti,Spot-vented Emerald,,,FALSE,
Amazilia rosenbergi,Purple-chested Hummingbird,puchum1,245905,FALSE,Purpurbrystkolibri
Amazilia edward,Snowy-bellied Hummingbird,snbhum1,167226701,FALSE,Snøbukkolibri
Amazilia viridigaster,Green-bellied Hummingbird,grbhum1,165334091,FALSE,
Amazilia cupreicauda,Copper-tailed Hummingbird,gnbhum2,141887291,FALSE,
Amazilia tobaci,Copper-rumped Hummingbird,corhum1,366083081,FALSE,Kopargumpkolibri
Amazilia sapphirina,Rufous-throated Hummingbird,,,FALSE,Raudhakekolibri
Amazilia humboldtii,Humboldt's Hummingbird,,,FALSE,Safirpannekolibri
Amazilia grayi,Gray's Hummingbird,,,FALSE,Blåhettekolibri
Trochilus polytmus,Red-billed Streamertail,stream2,173316381,FALSE,
Trochilus scitulus,Black-billed Streamertail,stream3,204456,FALSE,
Chrysuronia oenone,Golden-tailed Sapphire,gotsap1,68846,FALSE,
Goethalsia bella,Pirre Hummingbird,ruchum1,195030421,FALSE,Pirrekolibri
Goldmania violiceps,Violet-capped Hummingbird,vichum1,51649,FALSE,Fiolettkronekolibri
Lepidopyga coeruleogularis,Sapphire-throated Hummingbird,sathum1,621885575,FALSE,
Lepidopyga lilliae,Sapphire-bellied Hummingbird,sabhum1,167379,FALSE,Safirbukkolibri
Lepidopyga goudoti,Shining-green Hummingbird,shghum1,395654271,FALSE,Grønglanskolibri
Juliamyia julie,Violet-belied Hummingbird,,,FALSE,Fiolettbukkolibri
Hylocharis eliciae,Blue-throated Goldentail,bltgol1,51785961,FALSE,Kvitøyrekolibri
Hylocharis cyanus,White-chinned Sapphire,whcsap1,624733747,FALSE,Raudhakekolibri
Hylocharis chrysura,Gilded Hummingbird,gilhum1,114385521,TRUE,Gyllenkolibri
Basilinna xantusii,Xanthus's Hummingbird,xanhum,616382357,FALSE,Bajakolibri
Basilinna leucotis,White-eared Hummingbird,whehum,373787061,FALSE,Kvitøyrekolibri
Sternoclyta cyanopectus,Violet-chested Hummingbird,vichum2,287226,FALSE,Skjoldkolibri
Hylonympha macrocerca,Scissor-tailed Hummingbird,scthum1,382591891,FALSE,Saksekolibri
Eugenes fulgens,Magnificent Hummingbird,maghum1,401927741,FALSE,
Panterpe insignis,Fiery-throated Hummingbird,fithum1,46235681,TRUE,Eldstrupekolibri
Heliomaster constantii,Plain-capped Starthroat,plcsta,109155,FALSE,Bronsestjernestrupe
Heliomaster longirostris,Long-billed Starthroat,lobsta1,451442311,FALSE,Langnebbstjernestrupe
Heliomaster squamosus,Stripe-breasted Starthroat,stbsta1,520946891,TRUE,Bandstjernestrupe
Heliomaster furcifer,Blue-tufted Starthroat,bltsta2,217496,TRUE,Blåstjernestrupe
Lampornis viridipallens,Green-throated Mountain-gem,gtmgem1,101,FALSE,
Lampornis sybillae,Green-breasted Mountain-gem,gbmgem1,141285911,FALSE,Flekkbrystjuvel
Lampornis amethystinus,Amethyst-throated Hummingbird,amthum1,615523568,FALSE,Amestyststrupejuvel
Lampornis clemenciae,Blue-throated Hummingbird,buthum,452435381,FALSE,Blåstrupejuvel
Lampornis hemileucus,White-bellied Mountain-gem,wbmgem1,558718511,FALSE,Kvitbukjuvel
Lampornis calolaemus,Purple-throated Mountain-gem,ptmgem,72830,FALSE,Purpurstrupejuvel
Lampornis cinereicauda,Grey-tailed Mountain-gem,,,FALSE,
Lampornis castaneoventris,White-throated Mountain-gem,wtmgem1,615159475,FALSE,
Lamprolaima rhami,Garnet-throated Hummingbird,gathum1,362559071,FALSE,Granatkolibri
Myrtis fanny,Purple-collared Woodstar,pucwoo1,630769732,FALSE,Turkiskinnkolibri
Eulidia yarrellii,Chilean Woodstar,chiwoo1,651868516,FALSE,Aricakolibri
Rhodopis vesper,Oasis Hummingbird,oashum1,439762321,TRUE,Vesperkolibri
Thaumastura cora,Peruvian Sheartail,pershe2,439751101,FALSE,Pinsettkolibri
Chaetocercus mulsant,White-bellied Woodstar,whbwoo6,509223161,TRUE,Kvitbukkolibri
Chaetocercus bombus,Little Woodstar,litwoo5,203979441,FALSE,Pygmékolibri
Chaetocercus heliodor,Gorgeted Woodstar,gorwoo2,68289161,FALSE,
Chaetocercus astreans,Santa Marta Woodstar,samwoo2,608697168,FALSE,Santamartakolibri
Chaetocercus berlepschi,Esmeraldas Woodstar,esmwoo2,471713701,FALSE,Esmeraldaskolibri
Chaetocercus jourdanii,Rufous-shafted Woodstar,ruswoo1,249144041,FALSE,Rustskaftkolibri
Myrmia micrura,Short-tailed Woodstar,shtwoo1,471976321,TRUE,Stumpstjertkolibri
Microstilbon burmeisteri,Slender-tailed Woodstar,sltwoo1,617549628,FALSE,Smalhalekolibri
Calliphlox amethystina,Amethyst Woodstar,amewoo1,622627532,TRUE,Ametystkolibri
Calliphlox evelynae,Bahama Woodstar,bahwoo,32872721,FALSE,
Calliphlox bryantae,Magenta-throated Woodstar,matwoo1,469921491,FALSE,Magentakolibri
Calliphlox mitchellii,Purple-throated Woodstar,putwoo1,203699321,FALSE,Purpurkolibri
Doricha enicura,Slender Sheartail,sleshe1,474780291,FALSE,Guatemalaklypestjert
Doricha eliza,Mexican Sheartail,mexshe1,33207121,FALSE,Yucatánklypestjert
Tilmatura dupontii,Sparkling-tailed Woodstar,spthum1,85419291,FALSE,Signalhalekolibri
Calothorax lucifer,Lucifer Hummingbird,luchum,456261851,FALSE,Luciferkolibri
Calothorax pulcher,Beautiful Hummingbird,beahum1,475161391,FALSE,Fagerkolibri
Mellisuga minima,Vervain Hummingbird,verhum1,203886251,FALSE,Dvergkolibri
Mellisuga helenae,Bee Hummingbird,beehum1,121901,TRUE,Bikolibri
Calypte anna,Anna's Hummingbird,annhum,406556071,TRUE,Raudmaskekolibri
Calypte costae,Costa's Hummingbird,coshum,203939681,FALSE,Ørkenkolibri
Archilochus alexandri,Black-chinned Hummingbird,bkchum,220757581,TRUE,Svartstrupekolibri
Archilochus colubris,Ruby-throated Hummingbird,rthhum,604314061,TRUE,Rubinstrupekolibri
Selasphorus platycercus,Broad-tailed Hummingbird,brthum,303538531,FALSE,Breihalekolibri
Selasphorus calliope,Calliope Hummingbird,calhum,283565581,FALSE,Kalliopekolibri
Selasphorus rufus,Rufous Hummingbird,rufhum,457241371,TRUE,Raudkolibri
Selasphorus sasin,Allen's Hummingbird,allhum,123291231,FALSE,Chaparralkolibri
Selasphorus flammula,Volcano Hummingbird,volhum1,49402841,FALSE,Vulkankolibri
Selasphorus scintilla,Scintillant Hummingbird,scihum1,186080321,FALSE,Gnistkolibri
Selasphorus ardens,Glow-throated Hummingbird,glthum1,616224105,FALSE,Glokolibri
Atthis heloisa,Bumblebee Hummingbird,bumhum,203996491,FALSE,Humlekolibri
Atthis ellioti,Wine-throated Hummingbird,withum1,20352,FALSE,Vinstrupekolibri
OPISTHOCOMIFORMES,,,,FALSE,
Opisthocomus hoazin,Hoatzin,hoatzi1,325134081,TRUE,Hoatzin
Clamator jacobinus,Jacobin Cuckoo,piecuc1,8204,FALSE,Jakobinergauk
Clamator levaillantii,Levaillant's Cuckoo,levcuc1,8206,FALSE,Savannegauk
Clamator coromandus,Chestnut-winged Cuckoo,chwcuc1,618704316,FALSE,Brunvenggauk
Clamator glandarius,Great Spotted Cuckoo,grscuc1,59209431,FALSE,Skjorgauk
Coccycua minuta,Little Cuckoo,litcuc2,303630481,FALSE,Alvegauk
Coccycua pumila,Dwarf Cuckoo,dwacuc1,71989,FALSE,Dverggauk
Coccycua cinerea,Ash-colored Cuckoo,asccuc1,613645477,FALSE,Oskegauk
Piaya mexicana,Mexican Squirrel-cuckoo,squcuc2,109209,FALSE,
Piaya cayana,Squirrel Cuckoo,squcuc1,373492111,TRUE,
Piaya melanogaster,Black-bellied Cuckoo,blbcuc1,203919001,FALSE,Svartbukgauk
Coccyzus americanus,Yellow-billed Cuckoo,yebcuc,634354421,TRUE,Gulnebbgauk
Coccyzus euleri,Pearly-breasted Cuckoo,pebcuc1,318062371,FALSE,Perlebrystgauk
Coccyzus minor,Mangrove Cuckoo,mancuc,100789631,FALSE,
Coccyzus ferrugineus,Cocos Cuckoo,coccuc1,512767411,FALSE,Cocogauk
Coccyzus melacoryphus,Dark-billed Cuckoo,dabcuc1,132854,FALSE,Tupigauk
Coccyzus erythrophtalmus,Black-billed Cuckoo,bkbcuc,479617311,FALSE,Svartnebbgauk
Coccyzus lansbergi,Grey-capped Cuckoo,gyccuc,203930011,FALSE,Gråhettegauk
Coccyzus pluvialis,Chestnut-bellied Cuckoo,chbcuc4,203886231,FALSE,Brunbukgauk
Coccyzus rufigularis,Bay-breasted Cuckoo,babcuc4,75700181,FALSE,Brunbrystgauk
Coccyzus merlini,Cuban Lizard-cuckoo,grelic1,203885341,FALSE,Kubaøglegauk
Coccyzus bahamensis,Bahama Lizard-cuckoo,,,FALSE,
Coccyzus vetula,Jamaican Lizard-cuckoo,jamlic1,203886271,FALSE,
Coccyzus longirostris,Hispaniolan Lizard-cuckoo,hislic1,181775701,FALSE,Hispaniolaøglegauk
Coccyzus vieilloti,Puerto Rican Lizard-cuckoo,purlic1,204011811,FALSE,Puertoricoøglegauk
†Nannococcyx psix,St Helena Cuckoo,,,FALSE,
Pachycoccyx audeberti,Thick-billed Cuckoo,thbcuc1,586937891,FALSE,Kvitbrystgauk
Microdynamis parva,Dwarf Koel,dwakoe1,166190461,FALSE,Svarthettegauk
Eudynamys scolopaceus,Asian Koel,asikoe2,85461311,TRUE,
Eudynamys orientalis,Eastern Koel,asikoe3,44253641,FALSE,
Urodynamys taitensis,Long-tailed Koel,lotkoe1,203924211,FALSE,Langhalekoel
Scythrops novaehollandiae,Channel-billed Cuckoo,chbcuc2,191800241,FALSE,Fikengauk
Chalcites megarhynchus,Long-billed Cuckoo,lobcuc1,628921068,FALSE,Langnebbgauk
Chalcites basalis,Horsfield's Bronze-cuckoo,hobcuc1,643176739,TRUE,Mulgagauk
Chalcites osculans,Black-eared Cuckoo,blecuc1,608848789,FALSE,Svartøyregauk
Chalcites ruficollis,Rufous-throated Bronze-cuckoo,rtbcuc1,203981571,FALSE,Rusthovudgauk
Chalcites lucidus,Shinning Bronze-cuckoo,shbcuc1,265311091,FALSE,Bronsegauk
Chalcites meyeri,White-eared Bronze-cuckoo,webcuc1,167078,FALSE,Kragegauk
Chalcites minutillus,Little Bronze-cuckoo,libcuc1,549280871,FALSE,
Chalcites crassirostris,Pied Bronze-cuckoo,litbrc5,203925991,FALSE,
Chrysococcyx maculatus,Asian Emerald Cuckoo,asecuc1,438463741,FALSE,Beryllgauk
Chrysococcyx xanthorhynchus,Violet Cuckoo,viocuc1,203955281,TRUE,Ametystgauk
Chrysococcyx flavigularis,Yellow-throated Cuckoo,yetcuc1,236554,FALSE,Gulstrupegauk
Chrysococcyx klaas,Klaas's Cuckoo,klacuc1,8203,FALSE,Grøngauk
Chrysococcyx cupreus,African Emerald Cuckoo,afecuc1,51431,FALSE,Smaragdgauk
Chrysococcyx caprius,Diederik Cuckoo,didcuc1,8593,FALSE,Diderikgauk
Cacomantis castaneiventris,Chestnut-breasted Cuckoo,chbcuc3,204010961,FALSE,Kastanjebrystgauk
Cacomantis flabelliformis,Fan-tailed Cuckoo,fatcuc1,123962531,FALSE,Kilehalegauk
Cacomantis sonneratii,Banded Bay Cuckoo,babcuc2,234136261,FALSE,Vatregauk
Cacomantis merulinus,Plaintive Cuckoo,placuc1,169228561,FALSE,
Cacomantis passerinus,Grey-bellied Cuckoo,placuc3,326554521,FALSE,Sporvegauk
Cacomantis variolosus,Brush Cuckoo,brucuc3,627159029,FALSE,
Cacomantis aeruginosus,Moluccan Cuckoo,molcuc1,615678054,FALSE,Molukkgauk
Heteroscenes pallidus,Pallid Cuckoo,palcuc1,647554498,FALSE,Bleikgauk
Caliechthrus leucolophus,White-crowned Cuckoo,whckoe1,203961631,FALSE,Kvitkronegauk
Cercococcyx mechowi,Dusky Long-tailed Cuckoo,dltcuc1,94100,FALSE,Kratthalegauk
Cercococcyx olivinus,Olive Long-tailed Cuckoo,oltcuc1,203974571,FALSE,Jungelhalegauk
Cercococcyx montanus,Barred Long-tailed Cuckoo,bltcuc1,56526011,FALSE,Berghalegauk
Surniculus dicruroides,Fork-tailed Drongo-cuckoo,asidrc2,358179801,FALSE,
Surniculus lugubris,Square-tailed Drongo-cuckoo,asidrc3,203489841,FALSE,
Surniculus velutinus,Philippine Drongo-cuckoo,phidrc1,203894541,FALSE,Fløyelsdrongogauk
Surniculus musschenbroeki,Moluccan Drongo-cuckoo,asidrc4,700485,FALSE,Molukkdrongogauk
Hierococcyx bocki,Dark Hawk-cuckoo,larhac1,637366088,FALSE,Mørkgauk
Hierococcyx sparverioides,Large Hawk-cuckoo,larhac2,240963151,FALSE,
Hierococcyx varius,Common Hawk-cuckoo,cohcuc1,284331471,FALSE,Shikragauk
Hierococcyx vagans,Moustached Hawk-cuckoo,mohcuc1,203968431,FALSE,Skjeggauk
Hierococcyx nisicolor,Whistling Hawk-cuckoo,hodhac1,323493911,FALSE,
Hierococcyx fugax,Malay Hawk-cuckoo,malhac1,463856681,FALSE,
Hierococcyx hyperythrus,Northern Hawk-cuckoo,nohcuc1,204001471,FALSE,Kvitnakkegauk
Hierococcyx pectoralis,Philippine Hawk-cuckoo,phhcuc1,203894591,FALSE,Filippinargauk
Cuculus crassirostris,Sulawesi Cuckoo,suhcuc1,700483,FALSE,Sulawesigauk
Cuculus solitarius,Red-chested Cuckoo,reccuc1,8273,FALSE,Raudbrystgauk
Cuculus clamosus,Black Cuckoo,blacuc1,203948581,FALSE,Svartgauk
Cuculus micropterus,Indian Cuckoo,indcuc1,244271771,FALSE,Asiagauk
Cuculus canorus,Common Cuckoo,comcuc,144060371,TRUE,
Cuculus gularis,African Cuckoo,afrcuc1,277813,FALSE,Afrikagauk
Cuculus saturatus,Oriental Cuckoo,himcuc1,203902361,FALSE,
Cuculus lepidus,Sunda Cuckoo,suncuc2,609673058,FALSE,Sundagauk
CUCULIFORMES,,,,FALSE,
CUCULIDAE,Cuckoos,,,FALSE,
Crotophaga major,Greater Ani,greani1,300752,FALSE,Storani
Crotophaga ani,Smooth-billed Ani,smbani,265597421,TRUE,Glattnebbani
Crotophaga sulcirostrist,Groove-billed Ani,grbani,140225,FALSE,
Guira guira,Guira Cuckoo,guicuc1,216440,FALSE,Guiragauk
Tapera naevia,American Striped Cuckoo,strcuc1,410689341,FALSE,Stripegauk
Dromococcyx phasianellus,Pheasant Cuckoo,phecuc1,211973891,FALSE,Fasangauk
Dromococcyx pavoninus,Pavonine Cuckoo,pavcuc1,362843521,FALSE,Argusgauk
Morococcyx erythropygus,Lesser Ground-cuckoo,legcuc1,177641251,FALSE,Trastgauk
Geococcyx velox,Lesser Roadrunner,lesroa1,41271831,FALSE,Dvergløpegauk
Geococcyx californianus,Greater Roadrunner,greroa,256178591,TRUE,Storløpegauk
Neomorphus geoffroyi,Rufous-vented Ground-cuckoo,rvgcuc1,306543181,FALSE,
Neomorphus radiolosus,Banded Ground-cuckoo,bagcuc1,648913142,FALSE,Bandjordgauk
Neomorphus rufipennis,Rufous-winged Ground-cuckoo,rwgcuc1,384677891,FALSE,Guyanajordgauk
Neomorphus pucheranii,Red-billed Ground-cuckoo,rbgcuc1,614325199,FALSE,Raudnebbjordgauk
†Coua delalandei,Snail-eating Coua,snecou1,,FALSE,
Coua gigas,Giant Coua,giacou1,203978911,FALSE,Kjempekoa
Coua coquereli,Coquerel's Coua,coqcou1,95476,FALSE,Sakalavakoa
Coua serriana,Red-breasted Coua,rebcou1,203968581,FALSE,Raudbrystkoa
Coua reynaudii,Red-fronted Coua,refcou1,503959221,FALSE,Raudpannekoa
Coua cursor,Running Coua,runcou1,646454620,FALSE,Løpekoa
Coua ruficeps,Red-capped Coua,reccou2,95560,FALSE,
Coua olivaceiceps,Olive-capped Coua,reccou3,203930591,FALSE,
Coua cristata,Crested Coua,crecou1,100024,FALSE,Toppkoa
Coua pyropyga,Chestnut-vented Coua,,,FALSE,
Coua verreauxi,Verreaux's Coua,vercou1,502290111,FALSE,Småkoa
Coua caerulea,Blue Coua,blucou1,93557,FALSE,Blåkoa
Carpococcyx radiceus,Bornean Ground-cuckoo,bogcuc1,203953801,FALSE,
Carpococcyx viridis,Sumatran Ground-cuckoo,sugcuc1,641636661,FALSE,Sumatragauk
Carpococcyx renauldi,Coral-billed Ground-cuckoo,cbgcuc1,428444651,FALSE,Korallnebbgauk
Centropus milo,Buff-headed Coucal,buhcou1,203910191,FALSE,Bleikhovudsporegauk
Centropus ateralbus,Pied Coucal,piecou1,203994681,FALSE,Trommesporegauk
Centropus menbeki,Ivory-billed Coucal,grbcou1,203987971,FALSE,Menbekisporegauk
Centropus chalybeus,Biak Coucal,biacou1,203997211,FALSE,Biaksporegauk
Centropus unirufus,Rufous Coucal,rufcou1,203999891,FALSE,Bambussporegauk
Centropus chlororhynchus,Green-billed Coucal,grbcou2,204000631,FALSE,Grønnebbsporegauk
Centropus melanops,Black-faced Coucal,blfcou1,203894331,FALSE,Maskesporegauk
Centropus steerii,Black-hooded Coucal,blhcou1,555871721,FALSE,Mindorosporegauk
Centropus rectunguis,Short-toed Coucal,shtcou1,636991204,FALSE,Malaysporegauk
Centropus celebensis,Bay Coucal,baycou1,203909081,FALSE,Brunsporegauk
