Scientific Name,en,species_code,macaulay_asset_code,wingspan_bird,fi
Brachygalba salmoni,Dusky-backed Jacamar,dubjac1,203900891,FALSE,sammaljakamari
Jacamaralcyon tridactyla,Three-toed Jacamar,thtjac1,63894,FALSE,kolmivarvasjakamari
Galbula albirostris,Yellow-billed Jacamar,yebjac1,64982,FALSE,keltanokkajakamari
Galbula chalcocephala,Cerise-crowned Jacamar,,,FALSE,keltanokkajakamari (chalcocephala)
Galbula cyanicollis,Blue-necked Jacamar,bucjac1,368773491,FALSE,sininiskajakamari
Galbula ruficauda,Rufous-tailed Jacamar,rutjac1,260616,FALSE,ruostepyrstöjakamari
Galbula galbula,Green-tailed Jacamar,grtjac1,389403231,FALSE,viherpyrstöjakamari
Galbula tombacea,White-chined Jacamar,whcjac1,102137541,FALSE,valkoleukajakamari
Galbula cyanescens,Bluish-fronted Jacamar,blfjac1,52381,FALSE,sininaamajakamari
Galbula pastazae,Coppery-chested Jacamar,cocjac2,548393951,FALSE,kuparijakamari
Galbula chalcothorax,Purplish Jacamar,purjac1,71444011,FALSE,loretonjakamari
Galbula leucogastra,Bronzy Jacamar,brojac1,203694801,FALSE,pronssijakamari
Galbula dea,Paradise Jacamar,parjac1,203916871,FALSE,paratiisijakamari
Jacamerops aurea,Great Jacamar,grejac2,385049401,FALSE,kuningasjakamari
BUCCONIDAE,Puffbirds,,,FALSE,
Notharchus hyperrhynchus,White-necked Puffbird,whnpuf2,47719431,FALSE,valko-otsalaiskuri
Notharchus macrorhynchos,Guianan Puffbird,guipuf1,217351431,FALSE,isovyölaiskuri
Notharchus swainsoni,Buff-bellied Puffbird,bubpuf1,224062391,FALSE,ruskovatsalaiskuri
Notharchus pectoralis,Black-breasted Puffbird,blbpuf1,633937030,FALSE,mustarintalaiskuri
Pteroglossus torquatus,Collared Aracari,colara2,65045,FALSE,
Pteroglossus sanguineus,Stripe-billed Aracari,,,FALSE,
Pteroglossus erythropygius,Pale-billed Aracari,pamara1,249107,FALSE,
Pteroglossus frantzii,Fiery-billed Aracari,fibara1,205563,FALSE,tuliarakari
Pteroglossus aracari,Black-necked Aracari,blnara1,115103,FALSE,punavyöarakari
Pteroglossus castanotis,Chestnut-eared Aracari,cheara1,608534522,FALSE,ruskoposkiarakari
Pteroglossus pluricinctus,Many-banded Aracari,mabara1,591755111,FALSE,mustavyöarakari
Pteroglossus azara,Ivory-billed Aracari,ivbara1,34203,FALSE,valkonokka-arakari
Pteroglossus beauharnaesii,Curl-crested Aracari,cucara1,203699871,FALSE,kihara-arakari
Pteroglossus sturmii,Western Red-necked Aracari,,,FALSE,amazonianarakari (sturmii)
Pteroglossus bitorquatus,Eastern Red-necked Aracari,renara1,203699861,FALSE,amazonianarakari
Trachyphonus vaillantii,Crested Barbet,crebar1,612879047,FALSE,kirjoseppä
Trachyphonus erythrocephalus,Red-and-yellow Barbet,raybar1,79338,FALSE,helmiseppä
Trachyphonus margaritatus,Yellow-breasted Barbet,yebbar2,31280891,FALSE,keltakaulaseppä
Trachyphonus darnaudii,D'Arnaud's Barbet,darbar1,143079301,FALSE,maaseppä
Trachyphonus usambiro,Usambiro Barbet,,,FALSE,maaseppä (usambiro)
Trachyphonus emini,Emin's Barbet,,,FALSE,
Buccanodon duchaillui,Yellow-spotted Barbet,yesbar1,203909521,FALSE,ampiaisseppä
Cryptolybia olivacea,Green Barbet,grebar2,208801831,FALSE,iso-oliiviseppä
Gymnobucco bonapartei,Grey-throated Barbet,gytbar1,639186680,FALSE,töyhtösukasseppä
Gymnobucco cinereiceps,Grey-headed Barbet,,,FALSE,
Gymnobucco sladeni,Sladen's Barbet,slabar1,651213509,FALSE,kongonseppä
Gymnobucco peli,Bristle-nosed Barbet,brnbar1,203923391,FALSE,sukasseppä
Gymnobucco calvus,Naked-faced Barbet,nafbar1,203972571,FALSE,kaljuseppä
Gymnobucco vernayi,Pale-throated Barbet,,,FALSE,
Stactolaema leucotis,White-eared Barbet,whebar1,626857381,FALSE,valkokulmaseppä
Stactolaema leucogrammica,White-lined Barbet,,,FALSE,
Stactolaema whytii,Whyte's Barbet,whybar1,652821471,FALSE,kultaotsaseppä
Stactolaema anchietae,Anchieta's Barbet,ancbar1,51497,FALSE,kultanaamaseppä
Pogoniulus scolopaceus,Speckled Tinkerbird,spetin1,203938971,FALSE,viherpikkuseppä
Pogoniulus simplex,Eastern Green Tinkerbird,gretin2,43581,FALSE,pikkuoliiviseppä
Pogoniulus leucomystax,Moustached Green Tinkerbird,moutin1,622591345,FALSE,oliiviseppä
Pogoniulus coryphaeus,Western Green Tinkerbird,,,FALSE,keltalaikkuseppä
Pogoniulus atroflavus,Red-rumped Tinkerbird,rertin1,203918541,FALSE,punaperäseppä
Pogoniulus subsulphureus,Yellow-throated Tinkerbird,yettin1,203965011,FALSE,keltaleukaseppä
Pogoniulus bilineatus,Yellow-rumped Tinkerbird,yertin1,203937341,FALSE,kultaperäseppä
Pogoniulus makawai,White-chested Tinkerbird,,,FALSE,kultaperäseppä
Pogoniulus pusillus,Red-froted Tinkerbird,reftin4,203937261,FALSE,punaotsaseppä
Pogoniulus chrysoconus,Yellow-fronted Tinkerbird,yeftin1,66055,FALSE,keltaotsaseppä
Tricholaema hirsuta,Hairy-breasted Barbet,habbar1,203961321,FALSE,täpläseppä
Tricholaema diademata,Red-fronted Barbet,refbar2,326833531,FALSE,valkokurkkuseppä
Tricholaema frontata,Miombo Pied Barbet,miobar1,436498331,FALSE,täplävatsaseppä
Tricholaema leucomelas,Acacia Pied Barbet,piebar1,177487991,FALSE,pikikurkkuseppä
Tricholaema lacrymosa,Spot-flanked Barbet,spfbar1,65648,FALSE,valkosilmäseppä
Tricholaema melanocephala,Black-throated Barbet,bltbar1,79340,FALSE,varpusseppä
Lybius undatus,Banded Barbet,banbar1,634175383,FALSE,mustepääseppä
Lybius vieilloti,Vieillot's Barbet,viebar1,643592307,FALSE,veririntaseppä
Lybius leucocephalus,White-headed Barbet,whhbar1,626426009,FALSE,valkopääseppä
Lybius senex,Brown-and-white Barbet,,,FALSE,valkopääseppä (senex)
Lybius leucogaster,White-bellied Barbet,,,FALSE,valkopääseppä (leucogaster)
Lybius chaplini,Chaplin's Barbet,chabar1,51484,FALSE,kipinäseppä
Lybius rubrifacies,Red-faced Barbet,refbar1,65574,FALSE,punanaamaseppä
Lybius guifsobalito,Black-billed Barbet,blbbar3,65626,FALSE,liekkiseppä
Lybius torquatus,Black-collared Barbet,blcbar1,278105,FALSE,mustavyöseppä
Pogonornis melanopterus,Brown-breasted Barbet,brbbar1,248562071,FALSE,kekäleseppä
Pogonornis minor,Black-faced Barbet,blbbar1,648874205,FALSE,mustahoususeppä
Pogonornis macclounii,White-faced Barbet,,,FALSE,mustahoususeppä
Pogonornis bidentatus,Double-toothed Barbet,dotbar1,66052,FALSE,hehkuseppä
Pogonornis dubius,Bearded Barbet,beabar1,626651678,FALSE,loimuseppä
Pogonornis rolleti,Black-breasted Barbet,blbbar4,625365026,FALSE,klovniseppä
Trachylaemus goffini,Western Yellow-billed Barbet,yebbar1,203909911,FALSE,
Trachylaemus togoensis,Togo Yellow-billed Barbet,,,FALSE,
Trachylaemus purpuratus,Eastern Yellow-billed Barbet,yebbar5,65634,FALSE,sulttaaniseppä
CAPITONIDAE,New World Barbets,,,FALSE,Capitonidae sp.
Capito aurovirens,Scarlet-crowned Barbet,sccbar1,29268,FALSE,punakruunuseppä
Capito dayi,Black-girdled Barbet,blgbar1,228212,FALSE,brasilianseppä
Capito maculicoronatus,Spot-crowned Barbet,spcbar1,614544427,FALSE,valkokruunuseppä
Capito squamatus,Orange-fronted Barbet,orfbar1,362665471,FALSE,tuliotsaseppä
Capito hypoleucus,White-mantled Barbet,whmbar1,130928051,FALSE,valkoniskaseppä
Capito wallacei,Scarlet-belted Barbet,scbbar2,75719031,FALSE,punavyöseppä
Capito fitzpatricki,Sira Barbet,sirbar1,140685,FALSE,siranseppä
Capito quinticolor,Five-colored Barbet,ficbar1,391248381,FALSE,kolumbiankruunuseppä
Capito brunneipectus,Cinnamon-breasted Barbet,brcbar1,117150,FALSE,kultalakkiseppä
Capito niger,Black-spotted Barbet,blsbar1,104273,FALSE,tulikurkkuseppä
Capito auratus,Gilded Barbet,gilbar1,371648661,FALSE,loistokurkkuseppä
Eubucco richardsoni,Lemon-throated Barbet,letbar1,203917771,FALSE,rikkikurkkuseppä
Eubucco aurantiicollis,Flame-throated Barbet,,,FALSE,rikkikurkkuseppä (aurantiicollis/purusianus)
Eubucco tucinkae,Scarlet-hooded Barbet,schbar1,158990491,FALSE,perunseppä
Eubucco bourcierii,Red-headed Barbet,rehbar1,250164,TRUE,kardinaaliseppä
Eubucco steeri,Blue-cowled Barbet,,,FALSE,
Eubucco glaucogularis,Blue-chinned Barbet,,,FALSE,
Eubucco versicolor,Blue-moustached Barbet,verbar1,65810491,FALSE,punapääseppä
SEMNORNITHIDAE,Prong-billed Barbets,,,FALSE,
Semnornis frantzii,Prong-billed Barbet,prbbar1,598962201,FALSE,väkänokkaseppä
Semnornis ramphastinus,Toucan-barbet,toubar1,203941891,FALSE,kauluriseppä
MEGALAIMIDAE,Asian Barbets,,,FALSE,Megalaimidae sp.
Calorhamphus hayii,Malay Brown Barbet,,,FALSE,
Calorhamphus fuliginosus,Bornean Brown Barbet,,,FALSE,
Psilopogon haemacephalus,Coppersmith Barbet,copbar1,117821721,TRUE,kilkkuseppä
Psilopogon rubricapillus,Sri Lanka Barbet,crfbar3,203964461,FALSE,tulipääseppä
Psilopogon malabaricus,Malabar Barbet,crfbar1,203951771,FALSE,keralanseppä
Psilopogon cyanotis,Blue-eared Barbet,buebar1,113654,FALSE,
Psilopogon duvaucelii,Black-eared Barbet,buebar2,20718781,FALSE,
Psilopogon australis,Yellow-eared Barbet,litbar1,20251531,FALSE,mustaotsaseppä
Psilopogon eximius,Bornean Barbet,borbar1,129412,FALSE,mustakurkkuseppä
Psilopogon lagrandieri,Red-vented Barbet,revbar1,203959851,FALSE,sinikulmaseppä
Psilopogon virens,Great Barbet,grebar1,204024791,FALSE,kuningasseppä
Psilopogon pyrolophus,Fire-tufted Barbet,fitbar1,99591741,FALSE,kaskasseppä
Psilopogon mystacophanos,Red-throated Barbet,retbar1,203998281,FALSE,punakurkkuseppä
Psilopogon javensis,Black-banded Barbet,blbbar2,175925,FALSE,keltalakkiseppä
Psilopogon rafflesii,Red-crowned Barbet,recbar1,246348091,FALSE,sateenkaariseppä
Psilopogon armillaris,Flame-fronted Barbet,flfbar1,69777571,FALSE,kultasepelseppä
Psilopogon henrichii,Yellow-crowned Barbet,yecbar1,33192,FALSE,
Psilopogon pulcherrimus,Golden-naped Barbet,gonbar1,203957021,FALSE,sininaamioseppä
Psilopogon faiostrictus,Green-eared Barbet,grebar3,204011181,FALSE,viherposkiseppä
Psilopogon lineatus,Lineated Barbet,linbar1,111581,FALSE,marmoriseppä
Psilopogon zeylanicus,Brown-headed Barbet,brhbar1,203951871,FALSE,marmoriseppä/rusohuppuseppä
Psilopogon viridis,White-cheeked Barbet,whcbar1,121134701,FALSE,valkokorvaseppä
Psilopogon flavifrons,Yellow-fronted Barbet,yefbar1,293572971,FALSE,srilankanseppä
Psilopogon franklinii,Golden-throated Barbet,gotbar2,315311971,FALSE,kultakurkkuseppä
Psilopogon auricularis,Necklaced Barbet,gotbar3,550989371,FALSE,
Psilopogon corvinus,Brown-throated Barbet,brtbar1,33539,FALSE,ruskopääseppä
Psilopogon chrysopogon,Gold-whiskered Barbet,gowbar2,203998201,FALSE,keltaposkiseppä
Psilopogon monticola,Mountain Barbet,moubar1,203940201,FALSE,vuoriseppä
Psilopogon nuchalis,Taiwan Barbet,taibar2,154254461,FALSE,taiwaninseppä
Psilopogon faber,Chinese Barbet,chibar1,224676491,FALSE,mustapääseppä
Psilopogon incognitus,Moustached Barbet,moubar2,613412876,FALSE,viiksiseppä
Psilopogon asiaticus,Blue-throated Barbet,bltbar2,203966521,FALSE,turkoosiseppä
Psilopogon chersonesus,Turquoise-throated Barbet,tutbar1,610908211,FALSE,
Psilopogon annamensis,Annam Barbet,indbar1,203917251,FALSE,
Psilopogon oorti,Black-browed Barbet,blbbar5,323930731,FALSE,mustakulmaseppä
INDICATORIDAE,Honeyguides,,,FALSE,
Prodotiscus insignis,Cassin's Honeybird,cashon1,,FALSE,pikkuloistikka
Prodotiscus zambesiae,Green-backed Honeybird,grbhon2,615614024,FALSE,loistikka
Prodotiscus regulus,Brown-backed Honeybird,wahhon1,176710061,FALSE,harmaaloistikka
Melignomon zenkeri,Zenker's Honeyguide,zenhon1,579591521,FALSE,kongonloistikka
Melignomon eisentrauti,Yellow-footed Honeyguide,yefhon2,203965161,FALSE,guineanloistikka
Indicator pumilio,Dwarf Honeyguide,dwahon1,203970611,FALSE,pikkuhunajaopas
Indicator willcocksi,Willcocks's Honeyguide,wilhon2,203961471,FALSE,kongonhunajaopas
Indicator meliphilus,Pallid Honeyguide,palhon1,43586,FALSE,vaaleahunajaopas
Indicator exilis,Least Honeyguide,leahon2,303079661,FALSE,viiksihunajaopas
Indicator minor,Lesser Honeyguide,y00400,56111,FALSE,harmaahunajaopas
I. m. conirostris,Thick-billed Honeyguide,,,FALSE,
Indicator maculatus,Spotted Honeyguide,spohon2,101115,FALSE,täplähunajaopas
Indicator variegatus,Scaly-throated Honeyguide,scthon1,72177,FALSE,suomuhunajaopas
Indicator xanthonotus,Yellow-rumped Honeyguide,yerhon1,623313317,FALSE,intianhunajaopas
Indicator archipelagicus,Sunda Honeyguide,malhon1,6749,FALSE,malakanhunajaopas
Indicator indicator,Greater Honeyguide,grehon2,55972,FALSE,hunajaopas
Melichneutes robustus,Lyre-tailed Honeyguide,lython1,170968,FALSE,lyyryhunajaopas
PICIDAE,Woodpeckers,,,FALSE,
LYBIIDAE,African Barbets,,,FALSE,Lybiidae sp.
Jynx torquilla,Eurasian Wryneck,eurwry,203489741,TRUE,käenpiika
Jynx ruficollis,Rufous-necked Wryneck,runwry1,23101,FALSE,afrikankäenpiika
Verreauxia africana,African Piculet,afrpic1,203911781,FALSE,afrikantikkanen
Sasia abnormis,Rufous Piculet,rufpic1,609062212,FALSE,ruostetikkanen
Sasia ochracea,White-browed Piculet,whbpic3,635388492,FALSE,valkokulmatikkanen
Picumnus innominatus,Speckled Piculet,spepic1,444385271,FALSE,täplävatsatikkanen
Picumnus aurifrons,Bar-breasted Piculet,babpic1,203699811,FALSE,amazonianraitatikkanen
Picumnus pumilus,Orinoco Piculet,oripic1,31747421,FALSE,orinocontikkanen
Picumnus lafresnayi,Lafresnaye's Piculet,lafpic1,246083,FALSE,viidakkoraitatikkanen
Picumnus exilis,Golden-spangled Piculet,gospic1,609101865,FALSE,helmitikkanen
Picumnus nigropunctatus,Black-spotted Piculet,,,FALSE,helmitikkanen
Picumnus sclateri,Ecuadorian Piculet,ecupic1,245643,FALSE,ecuadorintikkanen
Picumnus squamulatus,Scaled Piculet,scapic1,370468901,FALSE,suomutikkanen
Picumnus spilogaster,White-bellied Piculet,whbpic2,388730281,FALSE,raitarintatikkanen
Picumnus minutissimus,Arrowhead Piculet,arrpic1,306297641,FALSE,ruskoperätikkanen
Picumnus pygmaeus,Spotted Piculet,spopic1,520050751,FALSE,täplätikkanen
Picumnus steindachneri,Speckle-chested Piculet,spcpic1,108006371,FALSE,harlekiinitikkanen
Picumnus varzeae,Varzea Piculet,varpic1,608502678,FALSE,várzeatikkanen
Picumnus cirratus,White-barred Piculet,whbpic1,297304631,FALSE,liaanitikkanen
Picumnus dorbignianus,Ocellated Piculet,ocepic2,110599,FALSE,
Picumnus temminckii,Ochre-collared Piculet,occpic1,368461021,FALSE,rusoniskatikkanen
Picumnus albosquamatus,White-wedged Piculet,whwpic1,610450226,FALSE,kiilasuomutikkanen
Picumnus fuscus,Rusty-necked Piculet,runpic1,397513171,FALSE,tuliniskatikkanen
Picumnus rufiventris,Rufous-breasted Piculet,rubpic1,31738441,FALSE,isotikkanen
Picumnus fulvescens,Tawny Piculet,,,FALSE,
Picumnus limae,Ochraceous Piculet,ochpic1,511169401,FALSE,okratikkanen
Picumnus nebulosus,Mottled Piculet,motpic1,552812371,FALSE,uruguayntikkanen
Picumnus castelnau,Plain-breasted Piculet,plbpic1,525730181,FALSE,napontikkanen
Picumnus subtilis,Fine-barred Piculet,fibpic1,31738471,FALSE,peruntikkanen
Picumnus olivaceus,Olivaceous Piculet,olipic1,203958411,FALSE,oliivitikkanen
Picumnus granadensis,Greyish Piculet,grapic1,605123601,FALSE,ruskokorvatikkanen
Picumnus cinnamomeus,Chestnut Piculet,chepic1,395298231,FALSE,kanelitikkanen
Nesoctites micromegas,Antillean Piculet,antpic1,629398850,FALSE,antillientikkanen
Hemicircus sordidus,Grey-and-buff Woodpecker,,,FALSE,
Hemicircus concretus,Red-crested Woodpecker,gabwoo3,257397181,FALSE,suomutöyhtöpoimija
Hemicircus canente,Heart-spotted Woodpecker,heswoo1,265853021,FALSE,herttatöyhtöpoimija
Campephilus pollens,Powerful Woodpecker,powwoo1,84098,FALSE,andientulikärki
Campephilus splendens,Splendid Woodpecker,,,FALSE,
Campephilus haematogaster,Crimson-bellied Woodpecker,crbwoo1,621766667,FALSE,punatulikärki
Campephilus rubricollis,Red-necked Woodpecker,renwoo1,110479,FALSE,amazoniantulikärki
Campephilus robustus,Robust Woodpecker,robwoo1,326850801,FALSE,paranántulikärki
Campephilus guatemalensis,Pale-billed Woodpecker,pabwoo1,73423,FALSE,meksikontulikärki
Campephilus melanoleucos,Crimson-crested Woodpecker,crcwoo1,89178,FALSE,tulikärki
Campephilus gayaquilensis,Guayaquil Woodpecker,guawoo2,203999611,FALSE,ecuadorintulikärki
Campephilus leucopogon,Cream-backed Woodpecker,crbwoo2,171744,FALSE,pikkutulikärki
Campephilus magellanicus,Magellanic Woodpecker,magwoo1,164286,FALSE,chilentulikärki
Campephilus principalis,Ivory-billed Woodpecker,ivbwoo,6784,FALSE,rämetulikärki
Campephilus imperialis,Imperial Woodpecker,impwoo1,,FALSE,keisaritulikärki
Blythipicus rubiginosus,Maroon Woodpecker,marwoo1,203998251,FALSE,hehkuniskatikka
Blythipicus pyrrhotis,Bay Woodpecker,baywoo1,546025041,FALSE,tuliniskatikka
Chrysocolaptes validus,Orange-backed Woodpecker,orbwoo1,626810215,FALSE,sulttaanitikka
Chrysocolaptes guttacristatus,Greater Flameback,grefla1,203896551,FALSE,
Chrysocolaptes stricklandi,Greater Sri Lanka Flameback,crbfla1,263987011,FALSE,
Chrysocolaptes strictus,Javan Flameback,javfla1,69789421,FALSE,
Chrysocolaptes erythrocephalus,Red-headed Flameback,rehfla1,637294765,FALSE,
Chrysocolaptes haematribon,Luzon Flameback,luzfla1,203894431,FALSE,
Chrysocolaptes lucidus,Buff-spotted Flameback,busfla1,18648,FALSE,punaselkätikka
Chrysocolaptes xanthocephalus,Yellow-faced Flameback,yeffla1,632110159,FALSE,
Chrysocolaptes festivus,White-naped Woodpecker,whnwoo1,621028600,FALSE,intiantikka
Dinopium rafflesii,Olive-backed Woodpecker,olbwoo2,645709580,FALSE,aarnitulitöyhtö
Dinopium shorii,Himalayan Flameback,himfla1,111600,FALSE,isotulitöyhtö
Dinopium javanense,Common Flameback,comfla1,652029821,FALSE,tulitöyhtö
Dinopium everetti,Spot-throated Flameback,sptfla1,634408400,FALSE,
Dinopium benghalense,Black-rumped Flameback,bkrfla1,373785231,FALSE,intiantulitöyhtö
Dinopium psarodes,Lesser Sri Lanka Flameback,bkrfla2,223466,FALSE,
Gecinulus grantia,Pale-headed Woodpecker,pahwoo1,394068161,FALSE,ruskobambutikka
Gecinulus viridis,Bamboo Woodpecker,bamwoo1,610394874,FALSE,viherbambutikka
Micropternus brachyurus,Rufous Woodpecker,rufwoo2,266469331,FALSE,aasiantöyhtötikka
Meiglyptes grammithorax,Buff-rumped Woodpecker,burwoo1,633211069,FALSE,
Meiglyptes tristis,White-rumped Woodpecker,burwoo3,83138001,FALSE,raitapoimija
Meiglyptes jugularis,Black-and-buff Woodpecker,babwoo3,203918221,FALSE,valkosiipipoimija
Meiglyptes tukki,Buff-necked Woodpecker,bunwoo1,203930331,FALSE,nokipääpoimija
Chrysophlegma miniaceum,Banded Woodpecker,banwoo2,625643011,FALSE,raitavihertikka
Chrysophlegma humii,Chequer-throated Yellownape,,,FALSE,
Chrysophlegma mentale,Javan Yellownape,chtwoo1,646878105,FALSE,aarnivihertikka
Chrysophlegma flavinucha,Greater Yellownape,greyel1,223993981,FALSE,kultaniskatikka
Geocolaptes olivaceus,Ground Woodpecker,growoo1,176714231,FALSE,maatikka
Campethera punctuligera,Fine-spotted Woodpecker,fiswoo1,628965893,FALSE,pisamatikka
Campethera bennettii,Bennett's Woodpecker,benwoo1,203938391,FALSE,viiksitäplätikka
Campethera scriptoricauda,Reichenow's Woodpecker,reiwoo1,649438450,FALSE,
Campethera nubica,Nubian Woodpecker,nubwoo1,203936571,FALSE,savannitäplätikka
Campethera abingoni,Golden-tailed Woodpecker,gotwoo1,46482,FALSE,viirutäplätikka
Campethera mombassica,Mombasa Woodpecker,momwoo1,79379,FALSE,juovatäplätikka
Campethera notata,Knysna Woodpecker,knywoo1,177489461,FALSE,kapintäplätikka
Campethera cailliautii,Green-backed Woodpecker,grbwoo2,147422771,FALSE,täplätikka
Campethera maculosa,Little Green Woodpecker,grbwoo2,147422771,FALSE,guineantäplätikka
Campethera tullbergi,Tullberg's Woodpecker,tulwoo2,,FALSE,raitatäplätikka
Campethera taeniolaema,Fine-banded Woodpecker,tulwoo3,652128398,FALSE,
Campethera nivosa,Buff-spotted Woodpecker,buswoo1,203938011,FALSE,pikkutäplätikka
Campethera caroli,Brown-eared Woodpecker,brewoo1,467655771,FALSE,ruskokorvatikka
Picus puniceus,Crimson-winged Woodpecker,crwwoo1,642972609,FALSE,punasiipitikka
Picus chlorolophus,Lesser Yellownape,lesyel1,290908021,FALSE,liekkivihertikka
Picus awokera,Japanese Woodpecker,japwoo1,490222421,FALSE,japaninvihertikka
Picus rabieri,Red-collared Woodpecker,recwoo2,218939211,FALSE,punakaulustikka
Picus xanthopygaeus,Streak-throated Woodpecker,sttwoo1,356954691,FALSE,intianvihertikka
Picus vittatus,Laced Woodpecker,lacwoo1,203950061,FALSE,burmanvihertikka/palmuvihertikka
Picus viridanus,Streak-breasted Woodpecker,stbwoo3,328330481,FALSE,burmanvihertikka
Picus canus,Grey-faced Woodpecker,gyfwoo1,38319731,FALSE,harmaapäätikka
Picus guerini,Black-naped Woodpecker,,,FALSE,harmaapäätikka [alalaji guerini]
Picus dedemi,Sumatran Woodpecker,,,FALSE,harmaapäätikka (dedemi)
Picus erythropygius,Black-headed Woodpecker,blhwoo1,327445841,FALSE,naamiovihertikka
Picus viridis,Eurasian Green Woodpecker,eugwoo2,278956541,TRUE,vihertikka
Picus sharpei,Iberian Green Woodpecker,grnwoo3,162697961,FALSE,vihertikka (sharpei)
Picus vaillantii,Maghreb Green Woodpecker,levwoo1,203992491,FALSE,atlaksenvihertikka
Picus squamatus,Scaly-bellied Woodpecker,scbwoo1,172799041,FALSE,suomuvatsatikka
Piculus simplex,Rufous-winged Woodpecker,ruwwoo1,512660991,FALSE,nicaraguantikka
Piculus callopterus,Stripe-cheeked Woodpecker,stcwoo1,610887491,FALSE,panamantikka
Piculus leucolaemus,White-throated Woodpecker,whtwoo2,536647571,FALSE,suomurintatikka
Piculus litae,Lita Woodpecker,litwoo1,622004807,FALSE,kultaposkitikka
Piculus flavigula,Yellow-throated Woodpecker,yetwoo1,365305461,FALSE,keltaposkitikka
Piculus chrysochloros,Golden-green Woodpecker,gogwoo1,626302227,FALSE,keltaviiksitikka
Piculus aurulentus,Yellow-browed Woodpecker,whbwoo7,203934961,FALSE,keltakulmatikka
Colaptes fernandinae,Fernandina's Flicker,ferfli1,133239,FALSE,kuubankultatikka
†Colaptes oceanicus,Bermuda Flicker,berfli1,,FALSE,
Colaptes cafer,Red-shafted Flicker,,,FALSE,
